"","dataset","end.date","entity","entry.date","geojson","name","point","ListEntry","start.date","typology","documentation.url","geography","heritage.at.risk","organisation","Name.x","Grade.x","hyperlink.x","NGR.x","Easting.x","Northing.x","lat.x","lon.x","Name.y","hyperlink.y","NGR.y","Easting.y","Northing.y","lat.y","lon.y","Name.x.x","Grade.y","hyperlink.x.x","NGR.x.x","Easting.x.x","Northing.x.x","lat.x.x","lon.x.x","Name.y.y","hyperlink.y.y","NGR.y.y","Easting.y.y","Northing.y.y","lat.y.y","lon.y.y"
"5327","heritage-at-risk",NA,7505326,"2024-09-26",NA,"Church of St John, Church Road","POINT(0.277571 52.718457)",1264266,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/21687",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5328","heritage-at-risk",NA,7505327,"2024-09-26",NA,"Forecourt wall and railings, 25, Hackney Grove","POINT(-0.056386 51.544521)",1265682,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/47577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5329","heritage-at-risk",NA,7505328,"2024-09-26",NA,"Thorrington Tide Mill and attached Dam Wall to north West, Mill Lane","POINT(1.020990 51.834724)",1265152,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/402482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5330","heritage-at-risk",NA,7505329,"2024-09-26",NA,"Church of St Barnabas, Shacklewell Row, Hackney","POINT(-0.071465 51.552863)",1265135,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/22956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5331","heritage-at-risk",NA,7505330,"2024-09-26",NA,"Porch to Engine House, Papplewick Pumping Station","POINT(-1.131861 53.063318)",1265301,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/46303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5332","heritage-at-risk",NA,7505331,"2024-09-26",NA,"King Arthur's Great Halls","POINT(-4.749496 50.663046)",1267387,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/228606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5333","heritage-at-risk",NA,7505332,"2024-09-26",NA,"St Paul's Church, Burdett Road, Stepney","POINT(-0.029427 51.517570)",1241881,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/18021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5334","heritage-at-risk",NA,7505333,"2024-09-26",NA,"Church of St Lawrence, The Market","POINT(-2.215387 51.745972)",1267652,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/19729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5335","heritage-at-risk",NA,7505334,"2024-09-26",NA,"Church of the Ark of the Covenant, Rookwood Road, Stoke Newington","POINT(-0.066710 51.573410)",1235310,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/24414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5336","heritage-at-risk",NA,7505335,"2024-09-26",NA,"Remains of Monastic Infirmary, Cathedral Precincts","POINT(-2.246173 51.868114)",1271583,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/358022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5337","heritage-at-risk",NA,7505336,"2024-09-26",NA,"Abbey Church of St Mary and St Aldhelm, Market Cross","POINT(-2.098374 51.584695)",1269316,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/12234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5338","heritage-at-risk",NA,7505337,"2024-09-26",NA,"Church of St Alban, Coldharbour Lane, Bristol","POINT(-2.610673 51.476012)",1280268,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/22211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5339","heritage-at-risk",NA,7505338,"2024-09-26",NA,"Dollar Street House and attached Steps, Railing Bases and Ironwork, 30 and 32, Dollar Street","POINT(-1.969948 51.719391)",1280530,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/366348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5340","heritage-at-risk",NA,7505339,"2024-09-26",NA,"Church of St Michael and All Angels","POINT(-0.071683 50.905065)",1238266,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/22050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5341","heritage-at-risk",NA,7505340,"2024-09-26",NA,"Church of All Saints, Church Street","POINT(-0.825413 53.321114)",1275880,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/14919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5342","heritage-at-risk",NA,7505341,"2024-09-26",NA,"Colonnade by Lake to south of Heaton Hall, Heaton Park","POINT(-2.257533 53.528830)",1282992,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/239313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5343","heritage-at-risk",NA,7505342,"2024-09-26",NA,"The Mint House, Village Street","POINT(0.335385 50.820174)",1284471,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/240337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5344","heritage-at-risk",NA,7505343,"2024-09-26",NA,"Church of St Agnes, Stoney Rock Lane","POINT(-1.517530 53.804915)",1255970,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/23109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5345","heritage-at-risk",NA,7505344,"2024-09-26",NA,"Lupset Hall, Horbury Road","POINT(-1.524103 53.665991)",1258152,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/221711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5346","heritage-at-risk",NA,7505345,"2024-09-26",NA,"Church of St John the Baptist","POINT(-1.902071 52.078684)",1287774,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/22512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5347","heritage-at-risk",NA,7505346,"2024-09-26",NA,"Church of St Michael","POINT(1.446658 52.384579)",1283749,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/10629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5348","heritage-at-risk",NA,7505347,"2024-09-26",NA,"Lower Loggia and attached Balustrading and Steps 150 metres west of Shrubland Hall","POINT(1.102711 52.130391)",1284720,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/240514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5349","heritage-at-risk",NA,7505348,"2024-09-26",NA,"Former Gaumont Palace cinema, Broadway, Wood Green","POINT(-0.110103 51.596189)",1263635,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/21109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5350","heritage-at-risk",NA,7505349,"2024-09-26",NA,"Church of St Peter, St Peter's Road, King's Lynn","POINT(0.387145 52.751217)",1290105,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/13527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5351","heritage-at-risk",NA,7505350,"2024-09-26",NA,"The Cock Pitt, 47-49, High Street","POINT(-0.608794 51.487394)",1290036,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/244411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5352","heritage-at-risk",NA,7505351,"2024-09-26",NA,"Severn Wharf Building (Premises of Ironbridge Gorge Museum Trust), the Wharfage","POINT(-2.492204 52.629489)",1293325,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/246561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5353","heritage-at-risk",NA,7505352,"2024-09-26",NA,"Church of St George, Ham","POINT(1.331591 51.244679)",1264237,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/226269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5354","heritage-at-risk",NA,7505353,"2024-09-26",NA,"Sisters' House and School to St Columba's Church, Kingsland Road","POINT(-0.077567 51.534478)",1265691,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/47584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5355","heritage-at-risk",NA,7505354,"2024-09-26",NA,"All Saints Pastoral Centre, including Chapel, Shenley Lane","POINT(-0.300698 51.711885)",1295615,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/381878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5356","heritage-at-risk",NA,7505355,"2024-09-26",NA,"County House, 23, High Pavement","POINT(-1.144466 52.951145)",1270805,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/385612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5357","heritage-at-risk",NA,7505356,"2024-09-26",NA,"Church of St Luke, Church Lane","POINT(-0.980472 52.710756)",1307542,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/10063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5358","heritage-at-risk",NA,7505357,"2024-09-26",NA,"Church of St Mary, Church Road","POINT(0.570282 52.053374)",1277192,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/19975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5359","heritage-at-risk",NA,7505358,"2024-09-26",NA,"The Guildhall, High Street","POINT(-1.293080 50.700434)",1278563,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/236476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5360","heritage-at-risk",NA,7505359,"2024-09-26",NA,"Church of St Mary Magdalene and attached railing, Church Walk","POINT(-0.808100 53.076628)",1279450,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/16610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5361","heritage-at-risk",NA,7505360,"2024-09-26",NA,"Church of St John the Baptist, Drake Road, Newport.","POINT(-1.295523 50.696022)",1278820,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/17121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5362","heritage-at-risk",NA,7505361,"2024-09-26",NA,"Grand Stairs and Grotto, 50 metres west of Shrubland Hall","POINT(1.104183 52.130128)",1279509,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/237162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5363","heritage-at-risk",NA,7505362,"2024-09-26",NA,"Church of St Anne, Saint Annes Road, Denton","POINT(-2.101193 53.456982)",1309251,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/24225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5364","heritage-at-risk",NA,7505363,"2024-09-26",NA,"Church of St Wyllow","POINT(-4.608397 50.334335)",1312492,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/22275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5365","heritage-at-risk",NA,7505364,"2024-09-26",NA,"The Old Rectory, Rectory Place","POINT(-1.205124 52.775021)",1320404,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/366873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5366","heritage-at-risk",NA,7505365,"2024-09-26",NA,"Church of St Peter, Yoxford Road","POINT(1.468696 52.273050)",1283976,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/13932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5367","heritage-at-risk",NA,7505366,"2024-09-26",NA,"Church of England Cemetery Chapel, Grove Road, Richmond Cemetery","POINT(-0.289670 51.455054)",1261361,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/47319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5368","heritage-at-risk",NA,7505367,"2024-09-26",NA,"Parish Church of St Peter and St Paul, Witton Lane, Birmingham","POINT(-1.879703 52.507040)",1290008,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/24367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5369","heritage-at-risk",NA,7505368,"2024-09-26",NA,"Parish Church of St Edmund or St James, Park Lane","POINT(-0.316252 52.146209)",1321759,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/19153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5370","heritage-at-risk",NA,7505369,"2024-09-26",NA,"Rockingham Kiln (Swinton Pottery)","POINT(-1.337593 53.484226)",1314614,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/47178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5371","heritage-at-risk",NA,7505370,"2024-09-26",NA,"Christ Church, London Road, St Leonards on Sea, Hastings","POINT(0.559393 50.853758)",1286965,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/12070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5372","heritage-at-risk",NA,7505371,"2024-09-26",NA,"Pendover Tower, Ludlow Castle","POINT(-2.723192 52.367277)",1291698,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/46960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5373","heritage-at-risk",NA,7505372,"2024-09-26",NA,"Harbour Piers and Quays including Inner Basin, Charleston Port","POINT(-4.756670 50.331423)",1327290,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/271286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5374","heritage-at-risk",NA,7505373,"2024-09-26",NA,"Church of St Andrew, High Street","POINT(-0.193202 52.386378)",1330505,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/11692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5375","heritage-at-risk",NA,7505374,"2024-09-26",NA,"Church of St Nicholas, Middle Littleton","POINT(-1.883729 52.121180)",1303224,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/17606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5376","heritage-at-risk",NA,7505375,"2024-09-26",NA,"Roche Old Court","POINT(-1.649139 51.105798)",1300012,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/251109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5377","heritage-at-risk",NA,7505376,"2024-09-26",NA,"Church of St Bartholomew, Guntons Road","POINT(-0.222298 52.638499)",1317315,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/16619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5378","heritage-at-risk",NA,7505377,"2024-09-26",NA,"Church of St Michael","POINT(-1.956171 51.839223)",1302954,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/16799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5379","heritage-at-risk",NA,7505378,"2024-09-26",NA,"Church of St Mary, Church Road","POINT(-2.426914 51.793803)",1340704,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/13630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5380","heritage-at-risk",NA,7505379,"2024-09-26",NA,"Church of All Saints, Church Green","POINT(0.634390 52.705526)",1342409,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/13399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5381","heritage-at-risk",NA,7505380,"2024-09-26",NA,"Church of St Peter and St Paul, Dereham Road","POINT(0.888742 52.672261)",1342579,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/11545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5382","heritage-at-risk",NA,7505381,"2024-09-26",NA,"Church of St Lawrence","POINT(-3.382331 50.791133)",1333709,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/14069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5383","heritage-at-risk",NA,7505382,"2024-09-26",NA,"Church of St Vincent","POINT(-2.626707 50.990403)",1345984,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/12635",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5384","heritage-at-risk",NA,7505383,"2024-09-26",NA,"Church of St Vincent, Caldecote Road","POINT(-0.189313 52.023236)",1347335,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/17119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5385","heritage-at-risk",NA,7505384,"2024-09-26",NA,"Church of All Saints, Church Street","POINT(-0.722111 51.894850)",1320141,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/16237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5386","heritage-at-risk",NA,7505385,"2024-09-26",NA,"Walford Hall Farmhouse, Solihull Road","POINT(-1.727743 52.420465)",1342830,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/282936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5387","heritage-at-risk",NA,7505386,"2024-09-26",NA,"Birmingham Midland Institute, 9 Margaret Street B3 3BU","POINT(-1.903741 52.481394)",1343095,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/360707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5388","heritage-at-risk",NA,7505387,"2024-09-26",NA,"Church of All Saints, Steyning Road, Buncton","POINT(-0.372548 50.913302)",1354113,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/16775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5389","heritage-at-risk",NA,7505388,"2024-09-26",NA,"Blake's Cottage, Blake's Road","POINT(-0.652433 50.788677)",1353792,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/291046",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5390","heritage-at-risk",NA,7505389,"2024-09-26",NA,"Church of St Paul, Church Bank, Jarrow","POINT(-1.472198 54.980407)",1355091,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/13090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
